"date","Close","RR","RealizedVariance","atm1M","atm1W","returns","es_5","es_2.5","es_1","es_95","es_97.5","es_99"
2007-11-29,1.47577,-0.546540151494734,0.0883580460941259,0.097576,0.105625,-0.00546540151494734,0,0,0,0,0,0
2007-11-30,1.46343,-0.836173658496921,0.226045069054208,0.092239,0.103103,-0.00836173658496921,0,0,0,0,0,0
2007-12-03,1.46698,0.0675311564198969,0.213555328013478,0.093489,0.119991,0.000675311564198969,0,0,0,0,0,0
2007-12-04,1.47625,0.631910455493607,0.280498168468064,0.090982,0.117577,0.00631910455493607,0,0,0,0,0,0
2007-12-05,1.45948,-1.13598645215918,0.538445804939754,0.094946,0.134666,-0.0113598645215918,0,0,0,0,0,0
2007-12-06,1.46566,0.423438484939831,0.514564607606204,0.090468,0.120989,0.00423438484939831,0,0,0,0,0,0
2007-12-07,1.46564,-0.00136457295688693,0.37472770258525,0.084664,0.085173,-1.36457295688693e-05,0,0,0,0,0,0
2007-12-10,1.47092,0.387649804810127,0.403870085401634,0.083607,0.083063,0.00387649804810127,0,0,0,0,0,0
2007-12-11,1.46606,-0.330405460528111,0.345841474318565,0.083327,0.082887,-0.00330405460528111,0,0,0,0,0,0
2007-12-12,1.4713,0.357420569417359,0.113298323109249,0.080297,0.077597,0.00357420569417359,0,0,0,0,0,0
2007-12-13,1.46268,-0.585876435805075,0.146088532609953,0.083709,0.083166,-0.00585876435805075,0,0,0,0,0,0
2007-12-14,1.44292,-1.35094484097684,0.511098552870468,0.089654,0.09155,-0.0135094484097684,0,0,0,0,0,0
2007-12-17,1.441,-0.0409270319577597,0.481379083025577,0.094922,0.096598,-0.000409270319577597,0,0,0,0,0,0
2007-12-18,1.44182,0.0569049271339377,0.460193163502642,0.090474,0.090441,0.000569049271339377,0,0,0,0,0,0
2007-12-19,1.43813,-0.255926537293157,0.447742949312289,0.091521,0.091703,-0.00255926537293157,0,0,0,0,0,0
2007-12-20,1.43308,-0.351150452323503,0.403754037739358,0.092725,0.091496,-0.00351150452323503,0,0,0,0,0,0
2007-12-21,1.43802,0.344712088648238,0.0625089298790175,0.088114,0.084631,0.00344712088648238,0,0,0,0,0,0
2007-12-24,1.43949,0.145401419229159,0.0664022400328139,0.088242,0.084955,0.00145401419229159,0,0,0,0,0,0
2007-12-26,1.44835,0.610603239878857,0.140321869196502,0.088487,0.085612,0.00610603239878857,0,0,0,0,0,0
2007-12-27,1.46098,0.872026789104838,0.279308334881627,0.089482,0.086017,0.00872026789104838,0,0,0,0,0,0
2007-12-28,1.4724,0.781667100165641,0.376847697944499,0.089352,0.085192,0.00781667100165641,0,0,0,0,0,0
2007-12-31,1.45864,-0.993701129452649,0.550570800067547,0.096952,0.10139,-0.00993701129452649,0,0,0,0,0,0
2008-01-02,1.4716,0.66076583170308,0.633664782394029,0.101919,0.117338,0.0066076583170308,0,0,0,0,0,0
2008-01-03,1.47431,0.18415330252786,0.565880006850301,0.103914,0.123908,0.0018415330252786,0,0,0,0,0,0
2008-01-04,1.47407,-0.0162788016088894,0.413846862543367,0.096998,0.099842,-0.000162788016088894,0,0,0,0,0,0
2008-01-07,1.46818,-0.456973937569493,0.333411207370648,0.096321,0.099457,-0.00456973937569493,0,0,0,0,0,0
2008-01-08,1.47058,0.163467694696833,0.141267157877453,0.093807,0.095209,0.00163467694696833,0,0,0,0,0,0
2008-01-09,1.466,-0.311441744073769,0.0733440529985428,0.092473,0.093871,-0.00311441744073769,0,0,0,0,0,0
2008-01-10,1.47996,0.952251023192358,0.247917967466338,0.091917,0.093209,0.00952251023192358,0,0,0,0,0,0
2008-01-11,1.47747,-0.168247790480816,0.253526431390309,0.090469,0.091791,-0.00168247790480816,0,0,0,0,0,0
2008-01-14,1.4866,0.415414232159133,0.246275192322828,0.094885,0.097589,0.00415414232159133,0,0,0,0,0,0
2008-01-15,1.48006,-0.439930041705905,0.2796385432,0.094688,0.096362,-0.00439930041705905,0,0,0,0,0,0
2008-01-16,1.46606,-0.945907598340609,0.439187588129358,0.098111,0.101417,-0.00945907598340609,0,0,0,0,0,0
2008-01-17,1.46378,-0.155518873715935,0.262668409911554,0.098343,0.101104,-0.00155518873715935,0,0,0,0,0,0
2008-01-18,1.46198,-0.122969298665102,0.260031235794056,0.098175,0.100785,-0.00122969298665102,0,0,0,0,0,0
2008-01-21,1.44178,-1.21952890557558,0.522967589244858,0.10358,0.110176,-0.0121952890557558,0,0,0,0,0,0
2008-01-22,1.4644,1.56889400602033,0.976545581351087,0.102185,0.106628,0.0156889400602033,0,0,0,0,0,0
2008-01-23,1.46282,-0.107894018027855,0.799925568256627,0.102878,0.108084,-0.00107894018027855,0,0,0,0,0,0
2008-01-24,1.47705,0.972778605706783,0.984347987384419,0.098737,0.102498,0.00972778605706783,0,0,0,0,0,0
2008-01-25,1.46817,-0.601198334518127,1.05361158518706,0.093573,0.093989,-0.00601198334518127,0,0,0,0,0,0
2008-01-28,1.47863,0.648696480838611,0.840322859730661,0.096453,0.101306,0.00648696480838611,0,0,0,0,0,0
2008-01-29,1.47675,-0.127144721803298,0.351270335361847,0.095263,0.099789,-0.00127144721803298,0,0,0,0,0,0
2008-01-30,1.48263,0.398171660741485,0.380650245820135,0.09597,0.103648,0.00398171660741485,0,0,0,0,0,0
2008-01-31,1.48635,0.25090548552236,0.20398131520901,0.094054,0.102169,0.0025090548552236,0,0,0,0,0,0
2008-02-01,1.48025,-0.410401318666532,0.165379276196182,0.091205,0.093355,-0.00410401318666532,0,0,0,0,0,0
2008-02-04,1.48259,0.156728164456491,0.0861305948524822,0.093505,0.106271,0.00156728164456491,0,0,0,0,0,0
2008-02-05,1.4635,-1.28761154466171,0.414486136785218,0.098486,0.114687,-0.0128761154466171,0,0,0,0,0,0
2008-02-06,1.4613,-0.150324564400409,0.387297497434126,0.098264,0.115318,-0.00150324564400409,0,0,0,0,0,0
2008-02-07,1.44758,-0.938890029425851,0.551009682372138,0.100429,0.114553,-0.00938890029425851,0,0,0,0,0,0
2008-02-08,1.4506,0.208624048411818,0.52602863261464,0.098864,0.100306,0.00208624048411818,0,0,0,0,0,0
2008-02-11,1.44992,-0.177624784853687,0.527426001946724,0.101939,0.104368,-0.00177624784853687,0,0,0,0,0,0
2008-02-12,1.458,0.557272125358631,0.257947748297846,0.098611,0.09959,0.00557272125358631,0,0,0,0,0,0
2008-02-13,1.4554,-0.178326474622767,0.259788319675688,0.093602,0.094582,-0.00178326474622767,0,0,0,0,0,0
2008-02-14,1.46411,0.598460904218771,0.155116512980303,0.088437,0.08766,0.00598460904218771,0,0,0,0,0,0
2008-02-15,1.46812,0.27388652491958,0.16141447997166,0.086866,0.086417,0.0027388652491958,0,0,0,0,0,0
2008-02-19,1.4729,0.543366963834709,0.214153898610187,0.088497,0.089228,0.00543366963834709,0,0,0,0,0,0
2008-02-20,1.47223,-0.0454884920904454,0.152457294852374,0.090295,0.091145,-0.000454884920904454,0,0,0,0,0,0
2008-02-21,1.48124,0.611996766809531,0.221005237059161,0.087081,0.086025,0.00611996766809531,0,0,0,0,0,0
2008-02-22,1.48265,0.0951905160541258,0.151186393152821,0.083124,0.079561,0.000951905160541258,0,0,0,0,0,0
2008-02-25,1.48319,-0.00269681708164209,0.136185082010791,0.085717,0.085037,-2.69681708164209e-05,0,0,0,0,0,0
2008-02-26,1.49965,1.10977015756578,0.323453511058117,0.086723,0.087152,0.0110977015756578,0,0,0,0,0,0
2008-02-27,1.51166,0.80085353249092,0.451312946576221,0.09775,0.103673,0.0080085353249092,0,0,0,0,0,0
2008-02-28,1.51929,0.504743130068933,0.427358063529514,0.098531,0.104048,0.00504743130068933,0,0,0,0,0,0
2008-02-29,1.51792,-0.0901736995570361,0.427172075878545,0.099717,0.104126,-0.000901736995570361,0,0,0,0,0,0
2008-03-03,1.51977,-0.0171049255606749,0.427229137009757,0.100144,0.118212,-0.000171049255606749,0,0,0,0,0,0
2008-03-04,1.52064,0.0572455042539283,0.181566586036499,0.100798,0.11598,0.000572455042539283,0,0,0,0,0,0
2008-03-05,1.52769,0.463620580808081,0.0962821185256262,0.100369,0.126734,0.00463620580808081,0,0,0,0,0,0
2008-03-06,1.53812,0.682730135040482,0.138553080513748,0.10392,0.134445,0.00682730135040482,0,0,0,0,0,0
2008-03-07,1.5355,-0.170337814994919,0.142729815538837,0.102225,0.102569,-0.00170337814994919,0,0,0,0,0,0
2008-03-10,1.53372,-0.371563685496021,0.170283214319027,0.103034,0.10413,-0.00371563685496021,0,0,0,0,0,0
2008-03-11,1.53375,0.001956028479773,0.169628569977052,0.102533,0.10264,1.956028479773e-05,0,0,0,0,0,0
2008-03-12,1.55406,1.32420537897311,0.47734373852755,0.102873,0.102325,0.0132420537897311,0,0,0,0,0,0
2008-03-13,1.56209,0.516711066496788,0.437517716317121,0.106735,0.106732,0.00516711066496788,0,0,0,0,0,0
2008-03-14,1.56826,0.39498364370811,0.462917137833059,0.107579,0.107291,0.0039498364370811,0,0,0,0,0,0
2008-03-17,1.57438,-0.0380957218504461,0.435595480161843,0.129078,0.136927,-0.000380957218504461,0,0,0,0,0,0
2008-03-18,1.5655,-0.564031555278903,0.499221034022428,0.123191,0.128838,-0.00564031555278903,0,0,0,0,0,0
2008-03-19,1.56365,-0.118173107633338,0.15131003355571,0.121282,0.125616,-0.00118173107633338,0,0,0,0,0,0
2008-03-20,1.54377,-1.27138426118376,0.421195556224816,0.12183,0.125374,-0.0127138426118376,0,0,0,0,0,0
2008-03-24,1.54332,0.183057448880237,0.396695146383537,0.121147,0.129028,0.00183057448880237,0,0,0,0,0,0
2008-03-25,1.56106,1.14946997382266,0.660661133722849,0.114046,0.11749,0.0114946997382266,0,0,0,0,0,0
2008-03-26,1.58206,1.34523977297478,0.95896882401143,0.115246,0.116721,0.0134523977297478,0,0,0,0,0,0
2008-03-27,1.58102,-0.0657370769755844,0.957040119995745,0.120559,0.12357,-0.000657370769755844,0,0,0,0,0,0
2008-03-28,1.57983,-0.075267865049147,0.6348895823804,0.116546,0.117035,-0.00075267865049147,0,0,0,0,0,0
2008-03-31,1.57588,-0.247501250166166,0.640438950229055,0.123168,0.135501,-0.00247501250166166,0,0,0,0,0,0
2008-04-01,1.56188,-0.888392517196742,0.534030959007314,0.128108,0.149518,-0.00888392517196742,0,0,0,0,0,0
2008-04-02,1.56747,0.357902015519757,0.197715720191287,0.115643,0.129295,0.00357902015519757,0,0,0,0,0,0
2008-04-03,1.56619,-0.0816602550606996,0.198185126984744,0.119357,0.142891,-0.000816602550606996,0,0,0,0,0,0
2008-04-04,1.57276,0.41948933398885,0.232246336949014,0.105276,0.105808,0.0041948933398885,0,0,0,0,0,0
2008-04-07,1.57078,-0.153826595474184,0.224727487477287,0.10652,0.108184,-0.00153826595474184,0,0,0,0,0,0
2008-04-08,1.56965,-0.0719387820063965,0.0679142722263668,0.105667,0.106837,-0.000719387820063965,0,0,0,0,0,0
2008-04-09,1.58176,0.771509572197628,0.161340905682259,0.104405,0.105431,0.00771509572197628,0,0,0,0,0,0
2008-04-10,1.57578,-0.378059882662357,0.188593081206679,0.108709,0.110313,-0.00378059882662357,0,0,0,0,0,0
2008-04-11,1.57902,0.205612458591944,0.161854117566242,0.109333,0.110719,0.00205612458591944,0,0,0,0,0,0
2008-04-14,1.58258,0.727492600961083,0.26297069016183,0.111744,0.114682,0.00727492600961083,0,0,0,0,0,0
2008-04-15,1.57862,-0.250224317254116,0.274458094279575,0.107159,0.108634,-0.00250224317254116,0,0,0,0,0,0
2008-04-16,1.59381,0.962232836274723,0.340591096522121,0.109373,0.111572,0.00962232836274723,0,0,0,0,0,0
2008-04-17,1.59062,-0.200149327711586,0.320017192223066,0.108736,0.110809,-0.00200149327711586,0,0,0,0,0,0
2008-04-18,1.58169,-0.56141630307678,0.374599548669501,0.108406,0.107968,-0.0056141630307678,0,0,0,0,0,0
2008-04-21,1.59112,0.642647505313238,0.351349614995943,0.109585,0.110854,0.00642647505313238,0,0,0,0,0,0
2008-04-22,1.59737,0.392805068128103,0.36968633751631,0.107345,0.107998,0.00392805068128103,0,0,0,0,0,0
2008-04-23,1.5882,-0.574068625302835,0.250418888586668,0.107501,0.109892,-0.00574068625302835,0,0,0,0,0,0
2008-04-24,1.56743,-1.3077698022919,0.584459309067307,0.106478,0.106581,-0.013077698022919,0,0,0,0,0,0
2008-04-25,1.56322,-0.268592536827804,0.535850046163146,0.105973,0.105851,-0.00268592536827804,0,0,0,0,0,0
2008-04-28,1.56556,0.240106030823221,0.464781064153616,0.104806,0.108864,0.00240106030823221,0,0,0,0,0,0
2008-04-29,1.55768,-0.503334270165315,0.484590977348762,0.103448,0.106122,-0.00503334270165315,0,0,0,0,0,0
2008-04-30,1.56257,0.313928406347906,0.438390228899772,0.106974,0.111262,0.00313928406347906,0,0,0,0,0,0
2008-05-01,1.5478,-0.945237653353127,0.275032702005758,0.102701,0.103067,-0.00945237653353127,0,0,0,0,0,0
2008-05-02,1.54257,-0.337898953353151,0.28343945237327,0.097605,0.091837,-0.00337898953353151,0,0,0,0,0,0
2008-05-05,1.55028,0.432103964084204,0.30925203832119,0.100456,0.103426,0.00432103964084204,0,0,0,0,0,0
2008-05-06,1.55182,0.0993368939804342,0.260556524517756,0.099635,0.101879,0.000993368939804342,0,0,0,0,0,0
2008-05-07,1.53436,-1.1251304919385,0.494030040433283,0.100654,0.105482,-0.011251304919385,0,0,0,0,0,0
2008-05-08,1.54052,0.401470319872777,0.347570879717728,0.102734,0.093859,0.00401470319872777,0,0,0,0,0,0
2008-05-09,1.54893,0.545919559629218,0.384341372299449,0.101264,0.099432,0.00545919559629218,0,0,0,0,0,0
2008-05-12,1.55317,0.414414647391969,0.381346505138594,0.101628,0.100664,0.00414414647391969,0,0,0,0,0,0
2008-05-13,1.54699,-0.397895916094172,0.411037173446342,0.099375,0.100157,-0.00397895916094172,0,0,0,0,0,0
2008-05-14,1.5466,-0.0252102469957862,0.157980559979106,0.097583,0.095726,-0.000252102469957862,0,0,0,0,0,0
2008-05-15,1.54579,-0.0523729471097878,0.126293461549149,0.094146,0.091523,-0.000523729471097878,0,0,0,0,0,0
2008-05-16,1.55754,0.76012912491347,0.18224708574034,0.091664,0.089445,0.0076012912491347,0,0,0,0,0,0
2008-05-19,1.5528,-0.351669789768216,0.172633513952862,0.095563,0.094814,-0.00351669789768216,0,0,0,0,0,0
2008-05-20,1.56488,0.777949510561572,0.262010370140576,0.097557,0.097241,0.00777949510561572,0,0,0,0,0,0
2008-05-21,1.57803,0.840320024538622,0.403110807557977,0.10099,0.101545,0.00840320024538622,0,0,0,0,0,0
2008-05-22,1.57316,-0.3086126372756,0.421610574417424,0.097674,0.094505,-0.003086126372756,0,0,0,0,0,0
2008-05-23,1.5765,0.212311525846075,0.315066553910498,0.094829,0.090439,0.00212311525846075,0,0,0,0,0,0
2008-05-27,1.56887,-0.567868528295195,0.354827158789004,0.096585,0.097819,-0.00567868528295195,0,0,0,0,0,0
2008-05-28,1.56565,-0.205243264260264,0.242211030097248,0.096137,0.096659,-0.00205243264260264,0,0,0,0,0,0
2008-05-29,1.55164,-0.89483601060263,0.261129778543376,0.095715,0.0967,-0.0089483601060263,0,0,0,0,0,0
2008-05-30,1.55514,0.225567786342197,0.252257591813199,0.092076,0.091985,0.00225567786342197,0,0,0,0,0,0
2008-06-02,1.55396,-0.120835047305628,0.246162576743252,0.095798,0.108986,-0.00120835047305628,0,0,0,0,0,0
2008-06-03,1.54505,-0.573373832016266,0.247419153905826,0.094624,0.106375,-0.00573373832016266,0,0,0,0,0,0
2008-06-04,1.54336,-0.109381573411862,0.241387060121395,0.094835,0.108882,-0.00109381573411862,0,0,0,0,0,0
2008-06-05,1.55966,1.05613725896745,0.304325944903003,0.094673,0.117416,0.0105613725896745,0,0,0,0,0,0
2008-06-06,1.57824,1.19128528012516,0.577981903384514,0.098184,0.09754,0.0119128528012516,0,0,0,0,0,0
2008-06-09,1.56485,-0.838360539389629,0.715631360454178,0.106029,0.107074,-0.00838360539389629,0,0,0,0,0,0
2008-06-10,1.5459,-1.21097868805317,0.943173726789769,0.107725,0.107729,-0.0121097868805317,0,0,0,0,0,0
2008-06-11,1.556,0.653341095801798,1.02615177856206,0.105424,0.104845,0.00653341095801798,0,0,0,0,0,0
2008-06-12,1.54473,-0.724293059125971,0.907986683705815,0.110246,0.112035,-0.00724293059125971,0,0,0,0,0,0
2008-06-13,1.53803,-0.433732755886137,0.661779380682956,0.110041,0.109744,-0.00433732755886137,0,0,0,0,0,0
2008-06-16,1.54655,0.526503948779616,0.576650983497928,0.105947,0.106145,0.00526503948779616,0,0,0,0,0,0
2008-06-17,1.55172,0.334292457405186,0.305707396329732,0.100742,0.100228,0.00334292457405186,0,0,0,0,0,0
2008-06-18,1.5545,0.179156033304978,0.226755855690948,0.097814,0.096257,0.00179156033304978,0,0,0,0,0,0
2008-06-19,1.54976,-0.304921196526212,0.140431155809532,0.095073,0.09266,-0.00304921196526212,0,0,0,0,0,0
2008-06-20,1.56114,0.734307247573814,0.210647761871702,0.092894,0.08901,0.00734307247573814,0,0,0,0,0,0
2008-06-23,1.55218,-0.526788003076142,0.210707600292586,0.09762,0.098558,-0.00526788003076142,0,0,0,0,0,0
2008-06-24,1.55736,0.33372418147381,0.210631676737059,0.096089,0.096109,0.0033372418147381,0,0,0,0,0,0
2008-06-25,1.56642,0.581753737093533,0.271899782007603,0.096089,0.094916,0.00581753737093533,0,0,0,0,0,0
2008-06-26,1.57609,0.617331239386631,0.329523966613934,0.095641,0.094657,0.00617331239386631,0,0,0,0,0,0
2008-06-27,1.57862,0.160523827953982,0.226836119714248,0.099932,0.099321,0.00160523827953982,0,0,0,0,0,0
2008-06-30,1.57606,-0.207049824925752,0.179908925677615,0.10474,0.114239,-0.00207049824925752,0,0,0,0,0,0
2008-07-01,1.57888,0.178927198203117,0.164037548268905,0.103869,0.115176,0.00178927198203117,0,0,0,0,0,0
2008-07-02,1.58778,0.563690717470606,0.159899511136953,0.108041,0.133078,0.00563690717470606,0,0,0,0,0,0
2008-07-03,1.56849,-1.21490382798625,0.378878201563553,0.095266,0.092817,-0.0121490382798625,0,0,0,0,0,0
2008-07-07,1.57246,0.191148547908191,0.381032175168835,0.093061,0.090683,0.00191148547908191,0,0,0,0,0,0
2008-07-08,1.56642,-0.384111519529911,0.401966581055594,0.093225,0.090291,-0.00384111519529911,0,0,0,0,0,0
2008-07-09,1.57302,0.421342934845071,0.431069566353002,0.091409,0.087613,0.00421342934845071,0,0,0,0,0,0
2008-07-10,1.5787,0.361088860917211,0.393597154456194,0.091772,0.088774,0.00361088860917211,0,0,0,0,0,0
2008-07-11,1.59453,1.00272376005574,0.299489880001132,0.097382,0.095239,0.0100272376005574,0,0,0,0,0,0
2008-07-14,1.58888,-0.0767247342934406,0.29335966349813,0.100834,0.098892,-0.000767247342934406,0,0,0,0,0,0
2008-07-15,1.59166,0.174966013795882,0.269973952807739,0.106867,0.105578,0.00174966013795882,0,0,0,0,0,0
2008-07-16,1.58258,-0.570473593606673,0.299556003259469,0.102529,0.100274,-0.00570473593606673,0,0,0,0,0,0
2008-07-17,1.58518,0.16428869314663,0.278877125102937,0.094779,0.090899,0.0016428869314663,0,0,0,0,0,0
2008-07-18,1.58494,-0.0151402364400269,0.0778319826587638,0.091101,0.086724,-0.000151402364400269,0,0,0,0,0,0
2008-07-21,1.59119,0.429821128769626,0.113603886235643,0.093058,0.090687,0.00429821128769626,0,0,0,0,0,0
2008-07-22,1.57788,-0.836480872805897,0.247421315152942,0.093408,0.090148,-0.00836480872805897,0,0,0,0,0,0
2008-07-23,1.56828,-0.608411286029359,0.256366149546019,0.090296,0.084829,-0.00608411286029359,0,0,0,0,0,0
2008-07-24,1.56846,0.0114775422756184,0.250994341402192,0.087553,0.082429,0.000114775422756184,0,0,0,0,0,0
2008-07-25,1.57114,0.170868240184641,0.256787687151059,0.085438,0.079773,0.00170868240184641,0,0,0,0,0,0
2008-07-28,1.57442,0.337768940552658,0.242656018044113,0.086289,0.083568,0.00337768940552658,0,0,0,0,0,0
2008-07-29,1.55902,-0.978137980970761,0.294066749893601,0.083976,0.078662,-0.00978137980970761,0,0,0,0,0,0
2008-07-30,1.55825,-0.0493900014111531,0.2205217657479,0.084778,0.080809,-0.000493900014111531,0,0,0,0,0,0
2008-07-31,1.55828,0.0019252366436834,0.220496160259789,0.084295,0.083203,1.9252366436834e-05,0,0,0,0,0,0
2008-08-01,1.55635,-0.123854506250495,0.217724956902741,0.080411,0.072532,-0.00123854506250495,0,0,0,0,0,0
2008-08-04,1.55654,-0.0154164364907063,0.194954918765142,0.084319,0.088748,-0.000154164364907063,0,0,0,0,0,0
2008-08-05,1.54654,-0.642450563429145,0.0861526820917159,0.084829,0.090513,-0.00642450563429145,0,0,0,0,0,0
2008-08-06,1.54225,-0.277393407218703,0.101054228117517,0.084975,0.088542,-0.00277393407218703,0,0,0,0,0,0
2008-08-07,1.53139,-0.704165991246547,0.200223435455937,0.090511,0.10841,-0.00704165991246547,0,0,0,0,0,0
2008-08-08,1.50092,-1.98969563599083,0.988933192488418,0.108683,0.110623,-0.0198969563599083,0,0,0,0,0,0
2008-08-11,1.49136,-0.143956183755038,0.993030335753867,0.109752,0.112937,-0.00143956183755038,0,0,0,0,0,0
2008-08-12,1.48926,-0.140811071773414,0.914447342050577,0.107035,0.109671,-0.00140811071773414,0,0,0,0,0,0
2008-08-13,1.48977,0.0342451956005003,0.89929246826124,0.106156,0.106534,0.000342451956005003,0,0,0,0,0,0
2008-08-14,1.47756,-0.819589601079365,0.93446794245508,0.108079,0.111054,-0.00819589601079365,0,0,0,0,0,0
2008-08-15,1.47016,-0.500825685589761,0.192855471148179,0.107779,0.108605,-0.00500825685589761,0,0,0,0,0,0
2008-08-18,1.46964,-0.0285702624382586,0.188874046559074,0.103804,0.104919,-0.000285702624382586,0,0,0,0,0,0
2008-08-19,1.47934,0.660025584496886,0.27203524941037,0.105035,0.106836,0.00660025584496886,0,0,0,0,0,0
2008-08-20,1.47519,-0.280530506847655,0.287540175780467,0.103639,0.103226,-0.00280530506847655,0,0,0,0,0,0
2008-08-21,1.4889,0.929371809732976,0.32594114508625,0.104776,0.106825,0.00929371809732976,0,0,0,0,0,0
2008-08-22,1.47853,-0.696487339646718,0.372794794474592,0.102222,0.101359,-0.00696487339646718,0,0,0,0,0,0
2008-08-25,1.47272,-0.374090985963134,0.400620355651208,0.104665,0.107938,-0.00374090985963134,0,0,0,0,0,0
2008-08-26,1.46459,-0.552039763159322,0.374443181234917,0.107355,0.111155,-0.00552039763159322,0,0,0,0,0,0
2008-08-27,1.4746,0.683467728169648,0.452129335270352,0.10634,0.109496,0.00683467728169648,0,0,0,0,0,0
2008-08-28,1.47043,-0.282788552827886,0.295376816247181,0.108666,0.112424,-0.00282788552827886,0,0,0,0,0,0
2008-08-29,1.46725,-0.216263269927842,0.207711853773525,0.104277,0.104349,-0.00216263269927842,0,0,0,0,0,0
2008-09-02,1.44893,-0.642528972090782,0.262291736612958,0.113038,0.134021,-0.00642528972090782,0,0,0,0,0,0
2008-09-03,1.45149,0.17668210334522,0.207585469719656,0.112545,0.1428,0.0017668210334522,0,0,0,0,0,0
2008-09-04,1.42592,-1.76163804090968,0.734833560065797,0.115358,0.168844,-0.0176163804090968,0,0,0,0,0,0
2008-09-05,1.42605,0.00911692100538344,0.718856310593423,0.12229,0.126165,9.11692100538344e-05,0,0,0,0,0,0
2008-09-08,1.4136,-1.52148470155493,1.17248548962258,0.135575,0.142836,-0.0152148470155493,0,0,0,0,0,0
2008-09-09,1.40949,-0.290747028862483,1.10682356058585,0.128989,0.135777,-0.00290747028862483,0,0,0,0,0,0
